timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-19T23:07:17,codecarbon,6775594a-9994-471f-bed2-18d428fefae6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.776613099995302,4.363158038245936e-06,2.4558853237418284e-06,7.4478273472,4.277709654433168,20.0,2.6330951567965e-06,2.109168353997548e-06,7.066875555513737e-06,1.1809139066307784e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-19T23:33:54,codecarbon,60297579-1252-4c01-9008-258709d0e199,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7831369999912567,4.2590912170186375e-06,2.388538411260336e-06,6.6186735616000005,4.162266721093866,20.0,2.3550584490246818e-06,2.060001648013232e-06,7.112416111016905e-06,1.1527476208054818e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-19T23:34:09,codecarbon,5bbb8003-b66e-4f41-988f-b320d522d0db,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.762216700008139,4.188632837431731e-06,2.376911328449212e-06,6.509821542400002,4.231329116166093,20.0,2.2769337710503823e-06,2.068612765998568e-06,6.991229999888068e-06,1.1336776536937018e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-19T23:34:25,codecarbon,69c44bb8-36ed-4d66-8f0a-a1c7b49d7eb3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7138757000211626,3.975179590209369e-06,2.319409505695357e-06,6.586727219200002,3.808414550857254,20.0,2.217770997863277e-06,1.8119458939924728e-06,6.7293361112307245e-06,1.0759053003086474e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-19T23:35:34,codecarbon,d18bf6c1-210c-43f9-9a0a-27d944dc30de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7104284999950323,3.990386857211652e-06,2.332974957575392e-06,6.6634794496000005,3.924295032934237,20.0,2.234466970109741e-06,1.862501489979796e-06,6.703243888882247e-06,1.0800212348971784e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-19T23:37:13,codecarbon,6130abde-a202-4db1-9860-439e862e8fcd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7539645000069868,4.162355526392956e-06,2.373112754777178e-06,6.4899076096,4.253113203652218,20.0,2.2538693775159683e-06,2.0700016560015744e-06,6.9417844444008855e-06,1.1265655477918428e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-21T11:57:47,codecarbon,76bff1c4-60c9-436d-ba3e-03e6266b11c7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.6426535000209697,8.944006860115252e-06,3.384479599782673e-06,6.596484745600001,11.514114207804138,20.0,3.913204610605286e-06,8.435284526042697e-06,1.185898166667256e-05,2.4207470803320544e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,63.0,67.8,21.51873016357422,N,1.0,0.0
2026-04-21T11:58:12,codecarbon,d2b8f27a-74c4-4283-8421-7e6bcd6a4fc7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7296509000007063,4.702649758702127e-06,2.718843298783706e-06,6.424300000000001,7.758803440878298,20.0,2.18947335644929e-06,3.7244474240250014e-06,6.814072222267795e-06,1.2727993002742086e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-21T11:58:28,codecarbon,bcbe57c2-d260-47d1-ade6-0376de229045,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.751188199967146,4.939225155263492e-06,2.820499336025766e-06,6.631533510400002,8.494180386530921,20.0,2.3012574430584544e-06,4.1291699700019e-06,6.93787055529861e-06,1.3368297968358964e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-21T11:58:35,codecarbon,e9f5d925-5d43-48d9-b6e0-56bf75bc377d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.759687000012491,5.01519178960751e-06,2.8500476445935616e-06,6.6103704064,8.766254627779748,20.0,2.309017623594737e-06,4.281670091976775e-06,6.983218333334662e-06,1.3573906048906172e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-21T11:58:47,codecarbon,9c14f98b-d9ac-49bd-81d6-013d24b5d5fb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.7942011000122875,5.100353246911028e-06,2.8426876156056857e-06,6.7359232,8.536115603224353,20.0,2.4101342772677164e-06,4.241670060023406e-06,7.15259611121534e-06,1.3804400448506462e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-21T11:59:00,codecarbon,db203462-1d49-4620-aa74-c94385c2596e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.914420500048436,5.574412733451983e-06,2.911801630473005e-06,6.598313977600002,8.758678329124464,20.0,2.5887049757956268e-06,4.65500372398564e-06,7.843761111143976e-06,1.5087469810925243e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-21T11:59:09,codecarbon,7fc6b6c0-6424-4593-ac9f-cee810cef3f9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.8580613000085573,5.248362845909003e-06,2.8246446152690606e-06,6.5207959552000005,8.287183223368082,20.0,2.445510227923978e-06,4.262225632045702e-06,7.497261111145942e-06,1.4204996971115625e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-21T11:59:18,codecarbon,83c8d176-c883-4218-b344-8fd177d416f0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.989306700008456,6.505837955050185e-06,3.2704046867295684e-06,9.8167744,9.610515297506163,20.0,4.051427243065647e-06,5.307504246043759e-06,8.249494444721172e-06,1.760842593383058e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-21T12:00:00,codecarbon,4c240adc-98f4-43b8-bf70-1303c0286490,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.692586700024549,4.597181131767284e-06,2.716068330030365e-06,6.564925388800001,7.905907008830448,20.0,2.160907558576804e-06,3.702780739966993e-06,6.578847777887455e-06,1.2442536076431252e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-04-21T12:00:10,codecarbon,b67269ac-0fcf-4a36-8b46-e715c42f5d90,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6949007000075653,4.582472149461984e-06,2.7036817846859875e-06,6.6103704064,7.641340980212852,20.0,2.1889808254181212e-06,3.593613986052624e-06,6.620130555367925e-06,1.240272536683867e-05,0.0,United States,USA,,,,Windows-11-10.0.26200-SP0,3.12.10,3.2.6,16,11th Gen Intel(R) Core(TM) i9-11950H @ 2.60GHz,1,1 x NVIDIA RTX A2000 Laptop GPU,,,31.726390838623047,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
